sender_id,receiver_id,timestamp,message_length,sender_department,sender_location,sender_age,receiver_department,receiver_location,receiver_age,month
128,353,2021-07-08 06:37:05,17,Sales,France,47,Operations,Germany,24,7
128,639,2021-07-08 06:39:09,22,Sales,France,47,Engineering,France,37,7
128,353,2021-07-08 06:43:06,66,Sales,France,47,Operations,Germany,24,7
389,830,2021-07-08 06:51:04,63,Sales,France,39,Sales,Germany,51,7
128,1413,2021-07-08 08:45:23,35,Sales,France,47,Admin,France,51,7
389,640,2021-07-08 10:10:47,73,Sales,France,39,Admin,US,24,7
598,88,2021-07-08 16:15:20,43,Operations,US,38,IT,US,23,7
317,482,2021-07-08 17:11:58,67,Operations,US,37,Engineering,US,43,7
389,1472,2021-07-08 17:24:51,41,Sales,France,39,Admin,France,39,7
389,1438,2021-07-08 17:26:48,45,Sales,France,39,Admin,Germany,36,7
389,830,2021-07-08 17:27:21,18,Sales,France,39,Sales,Germany,51,7
317,315,2021-07-08 17:42:05,46,Operations,US,37,IT,US,36,7
1393,283,2021-07-08 17:44:33,28,Sales,US,39,Operations,France,40,7
1393,1365,2021-07-08 17:55:06,66,Sales,US,39,Engineering,Germany,23,7
1393,1427,2021-07-08 17:56:30,44,Sales,US,39,Marketing,UK,34,7
1021,1199,2021-07-08 18:36:14,20,Sales,US,58,Engineering,US,26,7
1021,1422,2021-07-08 18:36:56,27,Sales,US,58,Operations,France,45,7
1021,1449,2021-07-08 18:44:41,44,Sales,US,58,Operations,Germany,23,7
1393,1365,2021-07-08 19:04:59,13,Sales,US,39,Engineering,Germany,23,7
1274,792,2021-07-08 19:20:02,20,Admin,US,27,Sales,UK,46,7
1274,792,2021-07-08 19:26:01,80,Admin,US,27,Sales,UK,46,7
598,1474,2021-07-08 20:00:34,48,Operations,US,38,Engineering,US,24,7
1142,1287,2021-07-08 20:12:30,11,Operations,US,36,Engineering,UK,30,7
1142,1227,2021-07-08 20:42:57,33,Operations,US,36,Operations,France,34,7
1142,1320,2021-07-08 21:05:10,77,Operations,US,36,Sales,France,46,7
1142,312,2021-07-08 21:08:10,81,Operations,US,36,Sales,Germany,23,7
1142,312,2021-07-08 21:12:56,26,Operations,US,36,Sales,Germany,23,7
1142,1368,2021-07-08 21:41:30,65,Operations,US,36,Sales,France,23,7
1142,797,2021-07-08 21:42:15,41,Operations,US,36,Admin,US,28,7
1421,1449,2021-07-08 22:09:15,17,Sales,UK,35,Operations,Germany,23,7
1421,236,2021-07-08 22:10:40,40,Sales,UK,35,Sales,US,58,7
586,481,2021-07-08 22:35:16,67,Operations,France,38,Sales,US,55,7
1461,1253,2021-07-08 23:21:44,11,Engineering,US,35,IT,US,46,7
317,1260,2021-07-09 05:46:17,59,Operations,US,37,Admin,US,57,7
1252,787,2021-07-09 07:09:01,66,Sales,US,38,Marketing,Germany,49,7
1252,787,2021-07-09 07:09:27,79,Sales,US,38,Marketing,Germany,49,7
1252,787,2021-07-09 07:23:40,43,Sales,US,38,Marketing,Germany,49,7
643,1365,2021-07-09 07:57:22,33,Admin,US,49,Engineering,Germany,23,7
643,1371,2021-07-09 07:57:33,86,Admin,US,49,Operations,US,57,7
128,1381,2021-07-09 08:22:58,88,Sales,France,47,Sales,France,22,7
1021,1422,2021-07-09 08:54:04,57,Sales,US,58,Operations,France,45,7
128,1381,2021-07-09 09:22:56,58,Sales,France,47,Sales,France,22,7
1393,1365,2021-07-09 17:21:10,22,Sales,US,39,Engineering,Germany,23,7
1393,1364,2021-07-09 17:22:38,73,Sales,US,39,Sales,Brasil,22,7
1393,1492,2021-07-09 17:24:21,45,Sales,US,39,Operations,UK,56,7
1393,1492,2021-07-09 17:24:44,38,Sales,US,39,Operations,UK,56,7
598,488,2021-07-09 18:57:19,15,Operations,US,38,Sales,US,57,7
389,830,2021-07-09 21:10:49,19,Sales,France,39,Sales,Germany,51,7
389,1472,2021-07-09 21:12:36,63,Sales,France,39,Admin,France,39,7
509,1395,2021-07-09 21:31:54,68,Admin,US,39,Sales,France,40,7
1487,844,2021-07-09 21:32:58,66,Sales,France,31,Marketing,France,40,7
509,1413,2021-07-09 21:48:35,40,Admin,US,39,Admin,France,51,7
509,52,2021-07-09 21:50:26,37,Admin,US,39,IT,UK,51,7
509,1413,2021-07-09 21:52:27,57,Admin,US,39,Admin,France,51,7
1496,824,2021-07-09 21:54:36,65,Sales,US,50,Marketing,France,32,7
509,364,2021-07-09 22:19:18,25,Admin,US,39,Sales,Germany,40,7
509,1413,2021-07-09 23:27:59,67,Admin,US,39,Admin,France,51,7
1142,1320,2021-07-10 00:11:38,75,Operations,US,36,Sales,France,46,7
389,1472,2021-07-10 00:12:27,62,Sales,France,39,Admin,France,39,7
1496,824,2021-07-10 00:50:40,64,Sales,US,50,Marketing,France,32,7
389,1472,2021-07-10 04:04:29,24,Sales,France,39,Admin,France,39,7
598,1290,2021-07-10 06:22:26,40,Operations,US,38,IT,UK,29,7
1487,132,2021-07-10 07:10:04,81,Sales,France,31,Sales,US,51,7
1487,132,2021-07-10 07:22:43,38,Sales,France,31,Sales,US,51,7
389,1472,2021-07-10 08:47:22,80,Sales,France,39,Admin,France,39,7
1393,1424,2021-07-10 16:55:03,68,Sales,US,39,Sales,France,26,7
337,1415,2021-07-10 19:21:01,61,Sales,US,37,Admin,Germany,39,7
337,1415,2021-07-10 19:29:07,36,Sales,US,37,Admin,Germany,39,7
725,1127,2021-07-10 20:33:29,39,Sales,Germany,30,Sales,Germany,40,7
725,1127,2021-07-10 20:37:45,11,Sales,Germany,30,Sales,Germany,40,7
725,52,2021-07-10 20:45:21,24,Sales,Germany,30,IT,UK,51,7
509,52,2021-07-10 21:38:03,52,Admin,US,39,IT,UK,51,7
509,337,2021-07-10 21:50:13,18,Admin,US,39,Sales,US,37,7
389,1472,2021-07-10 21:55:27,57,Sales,France,39,Admin,France,39,7
509,52,2021-07-10 22:05:52,73,Admin,US,39,IT,UK,51,7
509,893,2021-07-10 22:07:00,75,Admin,US,39,Sales,US,56,7
725,52,2021-07-10 22:18:51,17,Sales,Germany,30,IT,UK,51,7
725,1127,2021-07-10 22:19:26,82,Sales,Germany,30,Sales,Germany,40,7
509,840,2021-07-10 22:23:20,10,Admin,US,39,Admin,US,36,7
509,316,2021-07-10 22:23:45,43,Admin,US,39,Admin,France,27,7
509,364,2021-07-10 22:25:47,88,Admin,US,39,Sales,Germany,40,7
509,1026,2021-07-10 22:27:15,24,Admin,US,39,Operations,Brasil,37,7
337,509,2021-07-10 22:29:34,33,Sales,US,37,Admin,US,39,7
509,337,2021-07-10 22:31:14,64,Admin,US,39,Sales,US,37,7
509,337,2021-07-10 22:31:22,75,Admin,US,39,Sales,US,37,7
337,509,2021-07-10 22:33:09,47,Sales,US,37,Admin,US,39,7
509,337,2021-07-10 22:34:14,60,Admin,US,39,Sales,US,37,7
1393,283,2021-07-11 00:31:11,52,Sales,US,39,Operations,France,40,7
128,847,2021-07-11 00:38:37,80,Sales,France,47,Marketing,France,39,7
128,1510,2021-07-11 00:42:56,20,Sales,France,47,Sales,France,25,7
128,1510,2021-07-11 01:18:41,34,Sales,France,47,Sales,France,25,7
128,1262,2021-07-11 01:50:17,42,Sales,France,47,Admin,France,29,7
1510,606,2021-07-11 01:58:03,86,Sales,France,25,Sales,France,45,7
1510,606,2021-07-11 02:02:52,18,Sales,France,25,Sales,France,45,7
326,688,2021-07-11 02:10:04,70,IT,France,48,IT,UK,30,7
1510,606,2021-07-11 02:12:54,13,Sales,France,25,Sales,France,45,7
326,701,2021-07-11 03:13:53,47,IT,France,48,Marketing,UK,35,7
389,830,2021-07-11 04:35:20,85,Sales,France,39,Sales,Germany,51,7
389,950,2021-07-11 04:36:41,67,Sales,France,39,Operations,France,46,7
326,325,2021-07-11 05:20:24,78,IT,France,48,Engineering,US,38,7
128,1124,2021-07-11 05:26:46,82,Sales,France,47,Sales,Germany,51,7
1393,1180,2021-07-11 06:12:28,48,Sales,US,39,Sales,US,45,7
1510,606,2021-07-11 06:13:18,70,Sales,France,25,Sales,France,45,7
1510,606,2021-07-11 06:25:14,15,Sales,France,25,Sales,France,45,7
128,606,2021-07-11 06:40:49,79,Sales,France,47,Sales,France,45,7
128,1510,2021-07-11 06:42:26,66,Sales,France,47,Sales,France,25,7
128,1513,2021-07-11 06:46:39,25,Sales,France,47,IT,US,31,7
128,1513,2021-07-11 06:49:46,84,Sales,France,47,IT,US,31,7
128,1513,2021-07-11 06:53:36,21,Sales,France,47,IT,US,31,7
1487,132,2021-07-11 06:56:06,88,Sales,France,31,Sales,US,51,7
128,1513,2021-07-11 06:57:10,10,Sales,France,47,IT,US,31,7
128,1510,2021-07-11 07:06:12,49,Sales,France,47,Sales,France,25,7
128,204,2021-07-11 07:34:21,22,Sales,France,47,Operations,France,50,7
422,615,2021-07-11 07:49:36,69,Sales,Brasil,43,IT,US,58,7
173,749,2021-07-11 07:51:47,22,Sales,Germany,55,IT,US,55,7
422,615,2021-07-11 09:03:53,35,Sales,Brasil,43,IT,US,58,7
317,319,2021-07-11 09:24:30,43,Operations,US,37,Marketing,Germany,25,7
725,1260,2021-07-11 16:39:12,59,Sales,Germany,30,Admin,US,57,7
1393,283,2021-07-11 16:51:40,50,Sales,US,39,Operations,France,40,7
509,893,2021-07-11 17:40:53,50,Admin,US,39,Sales,US,56,7
509,52,2021-07-11 17:41:50,46,Admin,US,39,IT,UK,51,7
509,799,2021-07-11 17:42:58,24,Admin,US,39,Operations,Brasil,25,7
1021,1285,2021-07-11 18:34:55,76,Sales,US,58,Operations,France,54,7
1021,191,2021-07-11 18:35:30,33,Sales,US,58,Engineering,US,48,7
1021,1508,2021-07-11 18:35:48,34,Sales,US,58,Operations,US,39,7
326,701,2021-07-11 19:36:12,73,IT,France,48,Marketing,UK,35,7
509,52,2021-07-11 19:53:08,50,Admin,US,39,IT,UK,51,7
509,799,2021-07-11 19:53:29,51,Admin,US,39,Operations,Brasil,25,7
469,463,2021-07-11 20:42:11,58,Operations,France,54,Sales,France,30,7
1142,47,2021-07-11 20:44:50,45,Operations,US,36,Sales,Brasil,22,7
509,799,2021-07-11 20:55:06,59,Admin,US,39,Operations,Brasil,25,7
509,52,2021-07-11 22:10:47,35,Admin,US,39,IT,UK,51,7
509,893,2021-07-11 22:32:30,32,Admin,US,39,Sales,US,56,7
598,542,2021-07-11 23:12:16,64,Operations,US,38,Sales,Germany,45,7
598,542,2021-07-11 23:12:55,37,Operations,US,38,Sales,Germany,45,7
1487,50,2021-07-11 23:33:41,45,Sales,France,31,Admin,US,33,7
598,1517,2021-07-12 00:02:19,15,Operations,US,38,Admin,Germany,58,7
1487,312,2021-07-12 00:02:20,55,Sales,France,31,Sales,Germany,23,7
326,701,2021-07-12 00:03:28,61,IT,France,48,Marketing,UK,35,7
128,509,2021-07-12 00:08:16,59,Sales,France,47,Admin,US,39,7
128,847,2021-07-12 00:09:34,88,Sales,France,47,Marketing,France,39,7
1393,283,2021-07-12 00:23:39,11,Sales,US,39,Operations,France,40,7
1317,652,2021-07-12 00:35:08,84,Sales,US,51,Sales,US,25,7
370,1417,2021-07-12 00:48:35,34,Engineering,Germany,36,Sales,Germany,48,7
1142,1043,2021-07-12 00:58:14,78,Operations,US,36,Marketing,France,34,7
144,1527,2021-07-12 01:18:40,23,Sales,US,50,Engineering,US,36,7
605,734,2021-07-12 02:54:28,11,Admin,France,31,Sales,France,49,7
605,734,2021-07-12 03:09:19,62,Admin,France,31,Sales,France,49,7
605,734,2021-07-12 03:15:53,50,Admin,France,31,Sales,France,49,7
605,734,2021-07-12 03:19:18,83,Admin,France,31,Sales,France,49,7
605,734,2021-07-12 03:22:04,40,Admin,France,31,Sales,France,49,7
605,734,2021-07-12 03:26:09,59,Admin,France,31,Sales,France,49,7
605,734,2021-07-12 03:30:07,78,Admin,France,31,Sales,France,49,7
605,734,2021-07-12 03:35:00,21,Admin,France,31,Sales,France,49,7
605,734,2021-07-12 03:36:37,41,Admin,France,31,Sales,France,49,7
128,847,2021-07-12 03:43:01,58,Sales,France,47,Marketing,France,39,7
128,847,2021-07-12 04:10:00,50,Sales,France,47,Marketing,France,39,7
128,847,2021-07-12 04:10:59,45,Sales,France,47,Marketing,France,39,7
128,847,2021-07-12 04:23:46,48,Sales,France,47,Marketing,France,39,7
725,635,2021-07-12 04:28:40,54,Sales,Germany,30,Sales,France,26,7
598,1080,2021-07-12 04:41:51,42,Operations,US,38,Admin,US,36,7
128,847,2021-07-12 04:51:56,64,Sales,France,47,Marketing,France,39,7
128,847,2021-07-12 05:07:14,24,Sales,France,47,Marketing,France,39,7
128,677,2021-07-12 05:08:06,82,Sales,France,47,Marketing,UK,46,7
1421,1356,2021-07-12 06:22:57,67,Sales,UK,35,IT,US,46,7
605,431,2021-07-12 06:53:22,83,Admin,France,31,Operations,US,44,7
1176,679,2021-07-12 06:59:01,72,Operations,Germany,32,Operations,France,30,7
1021,191,2021-07-12 07:22:21,10,Sales,US,58,Engineering,US,48,7
1021,1508,2021-07-12 07:23:17,51,Sales,US,58,Operations,US,39,7
332,352,2021-07-12 07:27:55,21,Operations,US,40,IT,France,42,7
483,821,2021-07-12 16:24:01,27,Sales,France,25,Sales,Germany,41,7
1393,1180,2021-07-12 16:52:19,69,Sales,US,39,Sales,US,45,7
1393,919,2021-07-12 16:52:33,46,Sales,US,39,Admin,US,54,7
1393,283,2021-07-12 16:53:49,25,Sales,US,39,Operations,France,40,7
509,1026,2021-07-12 17:03:14,15,Admin,US,39,Operations,Brasil,37,7
337,263,2021-07-12 17:03:24,36,Sales,US,37,Operations,France,35,7
509,316,2021-07-12 17:03:37,77,Admin,US,39,Admin,France,27,7
586,145,2021-07-12 19:19:19,76,Operations,France,38,Marketing,Germany,47,7
518,1488,2021-07-12 19:52:40,21,Operations,US,45,Admin,Brasil,45,7
518,1536,2021-07-12 20:11:18,46,Operations,US,45,Admin,US,31,7
483,821,2021-07-12 20:44:48,77,Sales,France,25,Sales,Germany,41,7
605,431,2021-07-12 21:42:36,82,Admin,France,31,Operations,US,44,7
725,635,2021-07-12 21:46:20,29,Sales,Germany,30,Sales,France,26,7
725,635,2021-07-12 22:25:48,74,Sales,Germany,30,Sales,France,26,7
483,821,2021-07-12 23:32:37,35,Sales,France,25,Sales,Germany,41,7
1393,1365,2021-07-13 00:04:23,17,Sales,US,39,Engineering,Germany,23,7
1393,283,2021-07-13 00:06:15,82,Sales,US,39,Operations,France,40,7
908,352,2021-07-13 00:34:34,86,Admin,US,30,IT,France,42,7
326,552,2021-07-13 02:09:42,50,IT,France,48,Admin,France,24,7
598,1538,2021-07-13 02:10:30,32,Operations,US,38,Operations,US,55,7
483,821,2021-07-13 03:31:00,23,Sales,France,25,Sales,Germany,41,7
1393,283,2021-07-13 04:30:59,46,Sales,US,39,Operations,France,40,7
1021,1285,2021-07-13 04:36:28,10,Sales,US,58,Operations,France,54,7
326,883,2021-07-13 05:09:54,53,IT,France,48,Admin,US,38,7
643,1365,2021-07-13 05:27:01,10,Admin,US,49,Engineering,Germany,23,7
1393,283,2021-07-13 05:49:21,61,Sales,US,39,Operations,France,40,7
422,308,2021-07-13 05:52:32,17,Sales,Brasil,43,Sales,Germany,39,7
605,431,2021-07-13 06:18:24,38,Admin,France,31,Operations,US,44,7
483,821,2021-07-13 06:55:17,66,Sales,France,25,Sales,Germany,41,7
483,821,2021-07-13 07:16:21,81,Sales,France,25,Sales,Germany,41,7
509,1026,2021-07-13 07:34:54,44,Admin,US,39,Operations,Brasil,37,7
483,821,2021-07-13 08:22:21,78,Sales,France,25,Sales,Germany,41,7
1142,1517,2021-07-13 08:25:52,42,Operations,US,36,Admin,Germany,58,7
483,821,2021-07-13 08:37:10,34,Sales,France,25,Sales,Germany,41,7
221,1561,2021-07-13 09:16:57,46,IT,Germany,54,Sales,US,36,7
221,1323,2021-07-13 09:19:26,38,IT,Germany,54,IT,UK,44,7
221,1282,2021-07-13 09:21:31,37,IT,Germany,54,Engineering,UK,35,7
1431,342,2021-07-13 09:32:09,49,Admin,US,39,Engineering,Brasil,50,7
1431,768,2021-07-13 09:59:13,74,Admin,US,39,Operations,Germany,37,7
483,821,2021-07-13 17:17:57,76,Sales,France,25,Sales,Germany,41,7
1142,400,2021-07-13 18:14:57,59,Operations,US,36,Sales,Germany,45,7
752,1417,2021-07-13 18:25:07,37,Admin,France,57,Sales,Germany,48,7
752,1362,2021-07-13 18:35:35,55,Admin,France,57,Sales,US,47,7
173,1339,2021-07-13 18:36:39,31,Sales,Germany,55,Admin,US,58,7
1569,1568,2021-07-13 18:56:06,67,Admin,US,38,Marketing,UK,35,7
128,1510,2021-07-13 19:13:08,69,Sales,France,47,Sales,France,25,7
128,1510,2021-07-13 20:40:02,57,Sales,France,47,Sales,France,25,7
483,821,2021-07-13 20:44:57,69,Sales,France,25,Sales,Germany,41,7
483,1167,2021-07-13 20:45:15,14,Sales,France,25,Engineering,France,23,7
483,1167,2021-07-13 23:04:33,12,Sales,France,25,Engineering,France,23,7
483,1167,2021-07-13 23:07:23,62,Sales,France,25,Engineering,France,23,7
483,821,2021-07-13 23:08:40,35,Sales,France,25,Sales,Germany,41,7
1510,128,2021-07-13 23:13:09,61,Sales,France,25,Sales,France,47,7
734,617,2021-07-13 23:25:40,80,Sales,France,49,Operations,US,52,7
509,1026,2021-07-14 01:05:32,33,Admin,US,39,Operations,Brasil,37,7
483,821,2021-07-14 01:24:25,47,Sales,France,25,Sales,Germany,41,7
518,1488,2021-07-14 01:37:39,10,Operations,US,45,Admin,Brasil,45,7
1573,1420,2021-07-14 02:14:30,40,Admin,US,38,Operations,UK,22,7
1573,788,2021-07-14 02:14:58,87,Admin,US,38,Marketing,US,57,7
1573,728,2021-07-14 02:22:13,49,Admin,US,38,Operations,US,43,7
1573,729,2021-07-14 02:23:09,75,Admin,US,38,Sales,France,56,7
1021,1285,2021-07-14 03:00:09,70,Sales,US,58,Operations,France,54,7
598,1576,2021-07-14 03:17:51,46,Operations,US,38,IT,Germany,25,7
128,1510,2021-07-14 03:24:14,66,Sales,France,47,Sales,France,25,7
518,735,2021-07-14 03:35:38,61,Operations,US,45,Marketing,US,52,7
1421,485,2021-07-14 04:40:34,74,Sales,UK,35,Sales,France,51,7
483,1313,2021-07-14 04:54:11,65,Sales,France,25,Engineering,US,40,7
483,1313,2021-07-14 05:16:16,23,Sales,France,25,Engineering,US,40,7
483,821,2021-07-14 05:59:17,11,Sales,France,25,Sales,Germany,41,7
317,307,2021-07-14 06:00:41,26,Operations,US,37,Operations,US,22,7
1500,1447,2021-07-14 06:02:38,35,Marketing,Germany,48,Engineering,Brasil,47,7
1500,1447,2021-07-14 06:06:06,28,Marketing,Germany,48,Engineering,Brasil,47,7
317,307,2021-07-14 06:08:37,57,Operations,US,37,Operations,US,22,7
317,307,2021-07-14 06:13:21,42,Operations,US,37,Operations,US,22,7
317,307,2021-07-14 06:18:47,55,Operations,US,37,Operations,US,22,7
317,307,2021-07-14 06:19:27,30,Operations,US,37,Operations,US,22,7
1393,1365,2021-07-14 06:30:31,10,Sales,US,39,Engineering,Germany,23,7
483,821,2021-07-14 06:30:48,25,Sales,France,25,Sales,Germany,41,7
317,1534,2021-07-14 06:32:40,19,Operations,US,37,Engineering,US,35,7
598,475,2021-07-14 06:32:55,64,Operations,US,38,Sales,France,28,7
605,734,2021-07-14 06:41:49,16,Admin,France,31,Sales,France,49,7
598,475,2021-07-14 06:41:57,47,Operations,US,38,Sales,France,28,7
598,1562,2021-07-14 06:54:44,10,Operations,US,38,Engineering,US,32,7
1573,1173,2021-07-14 07:03:58,24,Admin,US,38,Engineering,UK,57,7
1573,1173,2021-07-14 07:05:17,11,Admin,US,38,Engineering,UK,57,7
328,581,2021-07-14 07:14:16,74,Sales,US,54,Admin,UK,52,7
328,581,2021-07-14 07:14:58,18,Sales,US,54,Admin,UK,52,7
1573,1173,2021-07-14 07:29:54,34,Admin,US,38,Engineering,UK,57,7
1510,128,2021-07-14 07:47:20,55,Sales,France,25,Sales,France,47,7
605,1185,2021-07-14 08:10:20,82,Admin,France,31,IT,Germany,54,7
605,749,2021-07-14 08:12:30,21,Admin,France,31,IT,US,55,7
605,749,2021-07-14 08:16:38,13,Admin,France,31,IT,US,55,7
144,1556,2021-07-14 08:57:14,52,Sales,US,50,Admin,France,52,7
144,1556,2021-07-14 08:59:51,74,Sales,US,50,Admin,France,52,7
144,1556,2021-07-14 09:04:20,47,Sales,US,50,Admin,France,52,7
144,1556,2021-07-14 09:09:48,60,Sales,US,50,Admin,France,52,7
144,1556,2021-07-14 09:12:27,72,Sales,US,50,Admin,France,52,7
144,1556,2021-07-14 09:19:16,35,Sales,US,50,Admin,France,52,7
144,1556,2021-07-14 09:22:00,12,Sales,US,50,Admin,France,52,7
144,1556,2021-07-14 09:28:36,28,Sales,US,50,Admin,France,52,7
144,1556,2021-07-14 09:31:37,59,Sales,US,50,Admin,France,52,7
1021,878,2021-07-14 10:29:43,66,Sales,US,58,Admin,UK,54,7
1596,808,2021-07-14 17:29:36,84,IT,Brasil,28,Operations,Germany,45,7
1393,1180,2021-07-14 17:30:40,53,Sales,US,39,Sales,US,45,7
1393,1365,2021-07-14 18:42:52,14,Sales,US,39,Engineering,Germany,23,7
389,482,2021-07-14 19:31:38,20,Sales,France,39,Engineering,US,43,7
389,494,2021-07-14 19:31:52,30,Sales,France,39,Admin,US,39,7
389,482,2021-07-14 20:59:32,73,Sales,France,39,Engineering,US,43,7
908,103,2021-07-14 21:03:25,56,Admin,US,30,Sales,Brasil,23,7
317,701,2021-07-14 21:07:16,52,Operations,US,37,Marketing,UK,35,7
509,1587,2021-07-14 23:13:09,51,Admin,US,39,Operations,Germany,45,7
1487,50,2021-07-15 00:07:25,88,Sales,France,31,Admin,US,33,7
389,482,2021-07-15 01:40:11,10,Sales,France,39,Engineering,US,43,7
389,950,2021-07-15 01:40:30,19,Sales,France,39,Operations,France,46,7
286,202,2021-07-15 02:34:42,59,Sales,UK,52,Engineering,Brasil,34,7
1496,762,2021-07-15 03:45:42,15,Sales,US,50,Engineering,Brasil,34,7
483,821,2021-07-15 05:21:58,46,Sales,France,25,Sales,Germany,41,7
1142,1368,2021-07-15 06:01:06,79,Operations,US,36,Sales,France,23,7
518,298,2021-07-15 07:20:14,81,Operations,US,45,Sales,Germany,37,7
518,298,2021-07-15 07:30:16,66,Operations,US,45,Sales,Germany,37,7
518,298,2021-07-15 07:35:39,73,Operations,US,45,Sales,Germany,37,7
518,298,2021-07-15 07:37:49,80,Operations,US,45,Sales,Germany,37,7
1605,779,2021-07-15 08:12:54,10,Engineering,France,56,Engineering,France,47,7
1596,1607,2021-07-15 17:29:30,54,IT,Brasil,28,Admin,Germany,53,7
337,700,2021-07-15 18:00:05,34,Sales,US,37,Operations,Brasil,47,7
518,1488,2021-07-15 18:18:22,30,Operations,US,45,Admin,Brasil,45,7
1393,1613,2021-07-15 22:58:31,56,Sales,US,39,Admin,US,25,7
1005,546,2021-07-15 23:16:08,62,Operations,France,38,IT,France,35,7
483,1313,2021-07-15 23:18:44,27,Sales,France,25,Engineering,US,40,7
389,950,2021-07-16 03:00:48,76,Sales,France,39,Operations,France,46,7
1393,1365,2021-07-16 04:07:34,57,Sales,US,39,Engineering,Germany,23,7
1021,322,2021-07-16 06:43:47,68,Sales,US,58,Sales,Brasil,50,7
1252,1565,2021-07-16 07:15:52,55,Sales,US,38,Marketing,US,38,7
1496,762,2021-07-16 09:11:16,27,Sales,US,50,Engineering,Brasil,34,7
752,594,2021-07-16 10:17:03,35,Admin,France,57,Engineering,US,51,7
509,1026,2021-07-16 17:27:56,84,Admin,US,39,Operations,Brasil,37,7
1021,1449,2021-07-16 18:08:16,20,Sales,US,58,Operations,Germany,23,7
483,821,2021-07-16 21:54:47,41,Sales,France,25,Sales,Germany,41,7
389,950,2021-07-16 22:35:12,37,Sales,France,39,Operations,France,46,7
1487,161,2021-07-16 22:36:28,24,Sales,France,31,Sales,US,51,7
483,821,2021-07-17 00:11:05,41,Sales,France,25,Sales,Germany,41,7
317,1184,2021-07-17 01:55:38,76,Operations,US,37,Operations,Germany,58,7
605,1339,2021-07-17 05:15:33,18,Admin,France,31,Admin,US,58,7
605,1601,2021-07-17 05:17:14,40,Admin,France,31,Sales,France,53,7
605,297,2021-07-17 05:17:48,79,Admin,France,31,Operations,US,22,7
509,1050,2021-07-17 05:28:33,68,Admin,US,39,IT,US,39,7
509,1026,2021-07-17 05:31:16,68,Admin,US,39,Operations,Brasil,37,7
605,1601,2021-07-17 05:32:48,44,Admin,France,31,Sales,France,53,7
605,1601,2021-07-17 05:37:39,67,Admin,France,31,Sales,France,53,7
1487,1014,2021-07-17 05:43:28,23,Sales,France,31,Engineering,Brasil,37,7
389,950,2021-07-17 08:45:26,41,Sales,France,39,Operations,France,46,7
725,1260,2021-07-17 17:11:44,47,Sales,Germany,30,Admin,US,57,7
605,1601,2021-07-17 19:45:36,52,Admin,France,31,Sales,France,53,7
509,893,2021-07-17 21:58:35,54,Admin,US,39,Sales,US,56,7
389,950,2021-07-17 22:14:22,85,Sales,France,39,Operations,France,46,7
389,1576,2021-07-17 22:14:34,76,Sales,France,39,IT,Germany,25,7
389,342,2021-07-18 01:16:20,36,Sales,France,39,Engineering,Brasil,50,7
422,1299,2021-07-18 02:53:44,39,Sales,Brasil,43,Marketing,US,32,7
605,1339,2021-07-18 04:29:16,56,Admin,France,31,Admin,US,58,7
605,1339,2021-07-18 04:29:49,36,Admin,France,31,Admin,US,58,7
605,734,2021-07-18 04:53:39,55,Admin,France,31,Sales,France,49,7
605,1246,2021-07-18 04:58:11,16,Admin,France,31,Engineering,US,29,7
725,859,2021-07-18 05:00:23,10,Sales,Germany,30,Operations,US,34,7
1393,95,2021-07-18 07:06:13,37,Sales,US,39,Operations,US,35,7
643,1365,2021-07-18 08:06:27,23,Admin,US,49,Engineering,Germany,23,7
1252,1616,2021-07-18 09:18:14,53,Sales,US,38,Admin,Germany,22,7
1252,1616,2021-07-18 09:21:42,62,Sales,US,38,Admin,Germany,22,7
1252,1616,2021-07-18 09:24:27,24,Sales,US,38,Admin,Germany,22,7
1252,1616,2021-07-18 09:34:08,18,Sales,US,38,Admin,Germany,22,7
509,1026,2021-07-18 15:40:38,30,Admin,US,39,Operations,Brasil,37,7
509,711,2021-07-18 15:42:26,54,Admin,US,39,Sales,US,55,7
509,840,2021-07-18 17:43:44,73,Admin,US,39,Admin,US,36,7
605,431,2021-07-18 19:57:15,80,Admin,France,31,Operations,US,44,7
389,830,2021-07-18 20:04:32,53,Sales,France,39,Sales,Germany,51,7
1162,913,2021-07-18 20:36:38,59,Sales,US,41,Sales,US,40,7
1510,3,2021-07-18 21:26:59,37,Sales,France,25,Operations,US,33,7
605,431,2021-07-18 21:36:06,88,Admin,France,31,Operations,US,44,7
177,1009,2021-07-18 21:54:25,74,Operations,Brasil,39,IT,US,43,7
518,1488,2021-07-19 00:55:26,29,Operations,US,45,Admin,Brasil,45,7
1510,3,2021-07-19 01:53:44,48,Sales,France,25,Operations,US,33,7
144,1500,2021-07-19 04:01:21,69,Sales,US,50,Marketing,Germany,48,7
1646,73,2021-07-19 04:42:00,16,Admin,UK,30,Admin,US,56,7
1299,1646,2021-07-19 04:46:09,54,Marketing,US,32,Admin,UK,30,7
1299,1646,2021-07-19 04:46:35,72,Marketing,US,32,Admin,UK,30,7
1299,1646,2021-07-19 04:48:09,72,Marketing,US,32,Admin,UK,30,7
752,598,2021-07-19 04:48:12,17,Admin,France,57,Operations,US,38,7
1646,1299,2021-07-19 04:48:16,52,Admin,UK,30,Marketing,US,32,7
1646,1299,2021-07-19 04:49:31,76,Admin,UK,30,Marketing,US,32,7
1646,1299,2021-07-19 04:51:26,24,Admin,UK,30,Marketing,US,32,7
